source,target,friendship
19659370,18932422,Both
19659370,132646210,Both
19659370,15750573,TargetToSource
19659370,1425336134,TargetToSource
19659370,918943909811769344,TargetToSource
19659370,125483940,TargetToSource
19659370,890413838578966528,TargetToSource
19659370,21133730,Both
19659370,1196193239713353732,TargetToSource
19659370,58880930,Both
19659370,1206594224537448449,TargetToSource
19659370,1265795638551212032,TargetToSource
19659370,1214864022572425217,TargetToSource
19659370,242868086,SourceToTarget
19659370,327122348,SourceToTarget
19659370,101045085,TargetToSource
19659370,1195040516318093312,SourceToTarget
19659370,54875928,Both
19659370,15159648,SourceToTarget
19659370,20499721,SourceToTarget
19659370,1339637532,Both
19659370,103546343,Both
19659370,1168865024674357248,TargetToSource
19659370,467551928,SourceToTarget
19659370,48008938,SourceToTarget
19659370,216939636,SourceToTarget
19659370,2190533245,Both
19659370,939091,SourceToTarget
19659370,49793,SourceToTarget
19659370,8143682,SourceToTarget
19659370,799830497065050112,SourceToTarget
19659370,840618056678293504,SourceToTarget
19659370,1276832114856656896,TargetToSource
19659370,18202677,SourceToTarget
19659370,48677032,SourceToTarget
19659370,1556357336,TargetToSource
19659370,18417153,Both
19659370,1182908622113660929,TargetToSource
19659370,301178769,TargetToSource
19659370,702309206,TargetToSource
19659370,33970089,SourceToTarget
19659370,15455450,Both
19659370,251614179,TargetToSource
19659370,6355402,Both
19659370,906922846412267521,TargetToSource
19659370,3128829965,SourceToTarget
19659370,1111730640762875907,SourceToTarget
19659370,1155634482629791746,TargetToSource
19659370,743908703863083008,TargetToSource
19659370,305474242,Both
19659370,234321271,Both
19659370,320568816,TargetToSource
19659370,78269677,Both
19659370,17018894,TargetToSource
19659370,22132438,TargetToSource
19659370,1014561,Both
19659370,1101500498564313090,SourceToTarget
19659370,82774113,TargetToSource
19659370,59217922,Both
19659370,224209816,TargetToSource
19659370,40576466,Both
19659370,78969930,Both
19659370,2165646554,Both
19659370,130671142,Both
19659370,1019221160742014976,Both
19659370,2336440088,TargetToSource
19659370,947311503216066560,Both
19659370,53250831,TargetToSource
19659370,2309104237,TargetToSource
19659370,3332231,TargetToSource
19659370,994886035086761984,TargetToSource
19659370,920700510306529280,TargetToSource
19659370,934851466082357249,TargetToSource
19659370,885944485615738881,TargetToSource
19659370,923649456981135367,TargetToSource
19659370,269930404,TargetToSource
19659370,94732055,TargetToSource
19659370,1598324696,SourceToTarget
19659370,78269397,Both
19659370,14451127,Both
19659370,341000847,Both
19659370,66722583,Both
19659370,3102522680,Both
19659370,771681197781053440,TargetToSource
19659370,810893744593584128,TargetToSource
19659370,4874161629,TargetToSource
19659370,1053292116,TargetToSource
19659370,1086604922,SourceToTarget
19659370,16549460,SourceToTarget
19659370,356775978,Both
19659370,717348489215262724,TargetToSource
19659370,273561140,Both
19659370,127894322,SourceToTarget
19659370,39697728,Both
19659370,2601589496,Both
19659370,4829277184,TargetToSource
19659370,202853969,TargetToSource
19659370,2218900633,SourceToTarget
19659370,1851621,TargetToSource
19659370,21192987,Both
19659370,16136933,Both
19659370,427431943,TargetToSource
19659370,25134469,Both
19659370,201275909,TargetToSource
19659370,3946229836,TargetToSource
19659370,3916694415,TargetToSource
19659370,384127183,Both
19659370,400804254,TargetToSource
19659370,3041372326,Both
19659370,485865743,Both
19659370,3364147025,TargetToSource
19659370,607311335,TargetToSource
19659370,16868154,Both
19659370,92071137,Both
19659370,391867472,Both
19659370,217377296,Both
19659370,1494913634,TargetToSource
19659370,264132382,Both
19659370,338989477,TargetToSource
19659370,2475224005,Both
19659370,544737616,Both
19659370,99015174,Both
19659370,144779689,TargetToSource
19659370,44973000,SourceToTarget
19659370,337745478,TargetToSource
19659370,784824594,TargetToSource
19659370,17580853,SourceToTarget
19659370,25481069,Both
19659370,606265290,TargetToSource
19659370,17773969,SourceToTarget
19659370,115091858,SourceToTarget
19659370,17743823,TargetToSource
19659370,147949965,TargetToSource
19659370,201194687,SourceToTarget
19659370,146195370,Both
19659370,393675585,Both
19659370,249661913,TargetToSource
19659370,1855871,SourceToTarget
19659370,73001375,TargetToSource
19659370,333597222,Both
19659370,569203915,TargetToSource
19659370,877108837475655680,TargetToSource
19659370,51934480,TargetToSource
19659370,2807461219,Both
19659370,268025507,Both
19659370,249255635,Both
19659370,13284672,Both
19659370,373974821,Both
19659370,117712651,Both
19659370,464868829,TargetToSource
19659370,16925097,TargetToSource
19659370,1145584490594443264,Both
19659370,1071412460,TargetToSource
19659370,248064213,TargetToSource
19659370,47987831,TargetToSource
19659370,277298681,Both
19659370,2577967370,Both
19659370,1301154075434606598,TargetToSource
19659370,581406453,Both
19659370,3279064394,TargetToSource
19659370,1297170244658552838,TargetToSource
19659370,1296322367053082624,TargetToSource
19659370,1030464891830902784,TargetToSource
19659370,352650313,TargetToSource
19659370,2301908191,TargetToSource
19659370,72102865,TargetToSource
19659370,966024156574662656,TargetToSource
19659370,248721193,TargetToSource
19659370,833597084167122945,TargetToSource
19659370,761072228028911618,TargetToSource
19659370,2166763549,TargetToSource
19659370,1061582051449557003,TargetToSource
19659370,4042462396,Both
19659370,2877993331,Both
19659370,157238371,TargetToSource
19659370,35749835,TargetToSource
19659370,16621479,TargetToSource
19659370,1898912480,TargetToSource
19659370,2278288488,TargetToSource
19659370,158297618,TargetToSource
19659370,49719781,Both
19659370,219728708,TargetToSource
19659370,2427769760,TargetToSource
19659370,1189525564715089920,Both
19659370,383365753,TargetToSource
19659370,1106015165969924096,Both
19659370,78807415,Both
19659370,2527017636,TargetToSource
19659370,17015268,Both
19659370,2576448008,TargetToSource
19659370,1004448369140551682,Both
19659370,77200220,Both
19659370,19690273,Both
19659370,3257676018,TargetToSource
19659370,2903217440,TargetToSource
19659370,49556240,TargetToSource
19659370,53079180,Both
19659370,2409117643,TargetToSource
19659370,977585064,Both
19659370,1162690737516863494,TargetToSource
19659370,17465774,TargetToSource
19659370,1222193343737794560,TargetToSource
19659370,1040124415151726592,TargetToSource
19659370,111801456,Both
19659370,1140163756267192321,TargetToSource
19659370,17383073,Both
19659370,4831430475,TargetToSource
19659370,1211825303388995584,TargetToSource
19659370,1228726773078208512,TargetToSource
19659370,1136467769199910912,TargetToSource
19659370,1230692054092529664,TargetToSource
19659370,34999723,TargetToSource
19659370,179571184,TargetToSource
19659370,1640671358,TargetToSource
19659370,338526004,TargetToSource
19659370,252411935,TargetToSource
19659370,803909558431313920,TargetToSource
19659370,18728897,Both
19659370,1187226845155999749,TargetToSource
19659370,1174325520294715392,TargetToSource
19659370,1734575215,Both
19659370,605027292,Both
19659370,48354997,TargetToSource
19659370,253609062,TargetToSource
19659370,22826489,Both
19659370,119459238,TargetToSource
19659370,3075691,Both
19659370,1077070220332740608,TargetToSource
19659370,1190682302977859584,TargetToSource
19659370,308843719,TargetToSource
19659370,2832694608,TargetToSource
19659370,116897811,TargetToSource
19659370,826837132325027841,TargetToSource
19659370,1284042607,Both
19659370,477030336,Both
19659370,938473643373481985,Both
19659370,801934486023782400,TargetToSource
19659370,7295362,Both
19659370,30420908,TargetToSource
19659370,434236851,Both
19659370,1124623431377543169,TargetToSource
19659370,386277982,Both
19659370,465693357,TargetToSource
19659370,1894582058,TargetToSource
19659370,940441783,TargetToSource
19659370,769507902897856512,TargetToSource
19659370,3233792564,Both
19659370,2831695553,TargetToSource
19659370,27366114,TargetToSource
19659370,725387616,Both
19659370,512785206,Both
19659370,1148895885729947648,TargetToSource
19659370,1140577345973170177,TargetToSource
19659370,12151932,Both
19659370,157920406,TargetToSource
19659370,2864356347,Both
19659370,48448084,TargetToSource
19659370,2214711331,TargetToSource
19659370,1138704090106646528,Both
19659370,30339571,Both
19659370,298982411,TargetToSource
19659370,93903085,TargetToSource
19659370,534290225,Both
19659370,17600799,TargetToSource
19659370,837051215339008000,TargetToSource
19659370,982276165992935426,TargetToSource
19659370,91440853,Both
19659370,4883900442,TargetToSource
19659370,2315608478,TargetToSource
19659370,2382305514,Both
19659370,28245224,Both
19659370,1080724857552199682,TargetToSource
19659370,1708743114,TargetToSource
19659370,32856732,TargetToSource
19659370,2932027868,TargetToSource
19659370,801372548940398593,TargetToSource
19659370,16710690,TargetToSource
19659370,15518172,Both
19659370,600067712,Both
19659370,14208224,Both
19659370,743856512,Both
19659370,390324658,TargetToSource
19659370,1065173952664952837,TargetToSource
19659370,10752242,TargetToSource
19659370,137394430,TargetToSource
19659370,1049203448783278080,TargetToSource
19659370,793688995918024704,TargetToSource
19659370,631705640,TargetToSource
19659370,343928585,Both
19659370,915721853833900032,TargetToSource
19659370,377983647,TargetToSource
19659370,815628453613621248,TargetToSource
19659370,53340169,TargetToSource
19659370,219293337,TargetToSource
19659370,3435577992,TargetToSource
19659370,770233588721868802,TargetToSource
19659370,153327232,TargetToSource
19659370,2989739661,TargetToSource
19659370,852083180182147072,Both
19659370,615595875,Both
19659370,3081585501,Both
19659370,796877583455555584,TargetToSource
19659370,199175962,TargetToSource
19659370,843009630812995584,TargetToSource
19659370,932582571338321920,Both
19659370,327032058,Both
19659370,924426975330160641,TargetToSource
19659370,361719507,TargetToSource
19659370,354801923,TargetToSource
19659370,793483735018504192,Both
19659370,80269062,TargetToSource
19659370,14103970,TargetToSource
19659370,933679231220850688,TargetToSource
19659370,458399248,TargetToSource
19659370,77436536,TargetToSource
19659370,14575354,TargetToSource
19659370,450842550,Both
19659370,977250301,TargetToSource
19659370,44860754,TargetToSource
19659370,64732883,TargetToSource
19659370,949493208702099456,TargetToSource
19659370,45827605,Both
19659370,941478255789457408,Both
19659370,188756842,TargetToSource
19659370,917421341359464450,TargetToSource
19659370,911454651417088000,TargetToSource
19659370,918158086858211329,TargetToSource
19659370,264103867,TargetToSource
19659370,917259707236208640,TargetToSource
19659370,143187995,TargetToSource
19659370,431210487,TargetToSource
19659370,917284226269052928,TargetToSource
19659370,114738098,TargetToSource
19659370,606667727,Both
19659370,908589103737950208,TargetToSource
19659370,869188290183917568,TargetToSource
19659370,2803449260,TargetToSource
19659370,879077538525396992,TargetToSource
19659370,778607,Both
19659370,2372636521,TargetToSource
19659370,876083623711174657,TargetToSource
19659370,122424832,TargetToSource
19659370,19859014,TargetToSource
19659370,743917727820058626,Both
19659370,287275780,TargetToSource
19659370,835810382509928450,TargetToSource
19659370,856955544845811712,TargetToSource
19659370,158659687,Both
19659370,158751132,Both
19659370,849729477533892612,TargetToSource
19659370,1111871,Both
19659370,91523851,TargetToSource
19659370,4353971122,Both
19659370,373580725,TargetToSource
19659370,250055606,TargetToSource
19659370,63935826,TargetToSource
19659370,529771925,Both
19659370,836189288572325888,Both
19659370,709402060547092481,TargetToSource
19659370,2966094221,TargetToSource
19659370,2228576226,TargetToSource
19659370,2876226376,TargetToSource
19659370,797823007997722624,TargetToSource
19659370,76966092,Both
19659370,3309394037,TargetToSource
19659370,821769650211930112,TargetToSource
19659370,2986084527,TargetToSource
19659370,361288906,TargetToSource
19659370,808593541840719872,TargetToSource
19659370,1934999587,Both
19659370,207534677,Both
19659370,804563319457660928,TargetToSource
19659370,7990062,TargetToSource
19659370,719967950527205376,TargetToSource
19659370,134061959,Both
19659370,27171750,TargetToSource
19659370,240316759,TargetToSource
19659370,4531194259,TargetToSource
19659370,2190753169,TargetToSource
19659370,790899349471498240,TargetToSource
19659370,342137485,TargetToSource
19659370,787735106546827265,TargetToSource
19659370,488417933,Both
19659370,335829830,Both
19659370,700831074,Both
19659370,771363829556977665,TargetToSource
19659370,468825579,TargetToSource
19659370,126323494,Both
19659370,2450416195,Both
19659370,756380725859975168,TargetToSource
19659370,312783905,TargetToSource
19659370,4202417063,TargetToSource
19659370,748315519674048512,TargetToSource
19659370,317158835,TargetToSource
19659370,15090415,Both
19659370,186764685,Both
19659370,2394417954,Both
19659370,163363440,TargetToSource
19659370,4898086443,TargetToSource
19659370,2274780686,TargetToSource
19659370,3147145875,Both
19659370,2982471489,TargetToSource
19659370,2891809527,TargetToSource
19659370,138562224,TargetToSource
19659370,16507835,Both
19659370,2895714597,TargetToSource
19659370,583637312,TargetToSource
19659370,114407120,Both
19659370,101764664,TargetToSource
19659370,22752868,TargetToSource
19659370,15192127,Both
19659370,3439304543,TargetToSource
19659370,262191481,Both
19659370,37715152,TargetToSource
19659370,1853174220,TargetToSource
19659370,595544862,Both
19659370,17705769,Both
19659370,25864331,Both
19659370,2752564758,TargetToSource
19659370,3353136183,TargetToSource
19659370,311404595,TargetToSource
19659370,716643191072628736,TargetToSource
19659370,470416893,TargetToSource
19659370,3621255616,TargetToSource
19659370,14947339,TargetToSource
19659370,3761306416,TargetToSource
19659370,549833457,TargetToSource
19659370,2249121151,Both
19659370,944905694,TargetToSource
19659370,115718271,TargetToSource
19659370,5763912,Both
19659370,64245814,Both
19659370,4742002531,Both
19659370,779769,TargetToSource
19659370,4827366892,TargetToSource
19659370,3361359683,Both
19659370,3367685915,Both
19659370,2974389209,TargetToSource
19659370,2310416978,TargetToSource
19659370,323616054,TargetToSource
19659370,1241258612,Both
19659370,3384319941,Both
19659370,199597043,TargetToSource
19659370,92593701,TargetToSource
19659370,310741473,Both
19659370,39112661,TargetToSource
19659370,15573348,Both
19659370,47605273,TargetToSource
19659370,4208606734,TargetToSource
19659370,197362628,Both
19659370,404100683,TargetToSource
19659370,3577056016,TargetToSource
19659370,339654180,Both
19659370,822143767,TargetToSource
19659370,553436328,TargetToSource
19659370,3405424143,TargetToSource
19659370,868437872,TargetToSource
19659370,19058451,TargetToSource
19659370,79721713,TargetToSource
19659370,27818124,TargetToSource
19659370,3079899620,TargetToSource
19659370,163009576,TargetToSource
19659370,14048484,Both
19659370,2435317801,Both
19659370,43583452,Both
19659370,21324520,TargetToSource
19659370,301037777,TargetToSource
19659370,193640022,TargetToSource
19659370,273921060,Both
19659370,2492618120,TargetToSource
19659370,1936953062,Both
19659370,24046380,Both
19659370,637087464,Both
19659370,2758095800,TargetToSource
19659370,512594470,TargetToSource
19659370,2538081673,TargetToSource
19659370,414130557,TargetToSource
19659370,2176358690,Both
19659370,2606773789,Both
19659370,2730017576,TargetToSource
19659370,1121934716,Both
19659370,27493489,Both
19659370,2209063952,TargetToSource
19659370,55247494,Both
19659370,20304025,Both
19659370,1153956919,TargetToSource
19659370,197481317,Both
19659370,1246421,Both
19659370,119512412,Both
19659370,758175168,TargetToSource
19659370,720212700,Both
19659370,16674284,Both
19659370,3239238377,TargetToSource
19659370,2813275219,TargetToSource
19659370,5894872,Both
19659370,159421391,TargetToSource
19659370,2962250933,TargetToSource
19659370,2253247064,TargetToSource
19659370,16579738,Both
19659370,261126954,Both
19659370,415798356,TargetToSource
19659370,75071601,TargetToSource
19659370,14254846,SourceToTarget
19659370,15378449,Both
19659370,11939852,Both
19659370,3120886937,TargetToSource
19659370,11892372,Both
19659370,3130629970,TargetToSource
19659370,972984764,TargetToSource
19659370,512191023,TargetToSource
19659370,15739506,Both
19659370,431764698,Both
19659370,14285650,TargetToSource
19659370,109613064,Both
19659370,398785862,Both
19659370,1002096110,Both
19659370,616219267,Both
19659370,19888273,Both
19659370,3074437553,Both
19659370,2397162947,TargetToSource
19659370,2769983813,Both
19659370,174959656,Both
19659370,112806109,TargetToSource
19659370,2706892358,TargetToSource
19659370,3018358499,TargetToSource
19659370,350164545,Both
19659370,3005431923,Both
19659370,774575,Both
19659370,9271782,Both
19659370,82337208,Both
19659370,17581976,TargetToSource
19659370,211916935,Both
19659370,16042588,Both
19659370,14757518,Both
19659370,1376639125,TargetToSource
19659370,106023728,Both
19659370,2317814702,Both
19659370,117483950,Both
19659370,15333148,Both
19659370,301939006,Both
19659370,33993797,Both
19659370,2910644884,Both
19659370,557553364,Both
19659370,2908007650,Both
19659370,1303427371,Both
19659370,59481357,Both
19659370,61302699,Both
19659370,48649222,Both
19659370,17839109,Both
19659370,1617603914,Both
19659370,289222668,Both
19659370,568542838,Both
19659370,153506820,TargetToSource
19659370,2178067878,Both
19659370,36417099,Both
19659370,1365711606,Both
19659370,1074540169,Both
19659370,14049302,Both
19659370,91168371,Both
19659370,19677430,Both
19659370,439572655,Both
19659370,547871798,Both
19659370,1354848524,Both
19659370,203250712,Both
19659370,585390634,TargetToSource
19659370,427218827,TargetToSource
19659370,403274895,Both
19659370,332134740,Both
19659370,288823245,TargetToSource
19659370,1111315973125169152,SourceToTarget
19659370,1264438328,SourceToTarget
19659370,262236415,Both
19659370,813286,SourceToTarget
19659370,5734242,SourceToTarget
19659370,22026924,SourceToTarget
19659370,17078917,SourceToTarget
19659370,940445534556364800,SourceToTarget
19659370,772574162,SourceToTarget
19659370,762093631,SourceToTarget
19659370,257618993,SourceToTarget
19659370,260971421,SourceToTarget
19659370,27131901,SourceToTarget
19659370,2869101210,SourceToTarget
19659370,897060827316072448,SourceToTarget
19659370,1184821524534059008,SourceToTarget
19659370,2540678306,SourceToTarget
19659370,264501255,SourceToTarget
19659370,720389270335135745,SourceToTarget
19659370,1055893919597133824,SourceToTarget
19659370,966411199649808386,SourceToTarget
19659370,33474334,SourceToTarget
19659370,106856453,SourceToTarget
19659370,382158989,SourceToTarget
19659370,3732176255,SourceToTarget
19659370,89774258,SourceToTarget
19659370,206743057,SourceToTarget
19659370,93655722,SourceToTarget
19659370,112202046,SourceToTarget
19659370,277516046,SourceToTarget
19659370,375007888,SourceToTarget
19659370,3246646347,SourceToTarget
19659370,3107101390,SourceToTarget
19659370,4398626122,SourceToTarget
19659370,243479125,SourceToTarget
19659370,2273201773,SourceToTarget
19659370,59263220,SourceToTarget
19659370,271243941,SourceToTarget
19659370,204297410,SourceToTarget
19659370,138840988,SourceToTarget
19659370,14697496,SourceToTarget
19659370,39321347,SourceToTarget
19659370,17503180,SourceToTarget
19659370,115763683,SourceToTarget
19659370,9632312,SourceToTarget
19659370,3304471,SourceToTarget
19659370,11990112,SourceToTarget
19659370,14065835,SourceToTarget
19659370,70478255,SourceToTarget
19659370,103989154,SourceToTarget
19659370,167169119,SourceToTarget
19659370,765548,SourceToTarget
19659370,114485232,SourceToTarget
19659370,17707080,SourceToTarget
19659370,88727377,SourceToTarget
19659370,33838201,SourceToTarget
19659370,17157367,SourceToTarget
19659370,59504716,SourceToTarget
19659370,225110274,SourceToTarget
19659370,359831209,SourceToTarget
19659370,1190461842922995712,SourceToTarget
19659370,204123892,SourceToTarget
19659370,228313429,SourceToTarget
19659370,773280684173463552,SourceToTarget
19659370,722155990662123520,SourceToTarget
19659370,145637517,SourceToTarget
19659370,2288970024,SourceToTarget
19659370,944810996,SourceToTarget
19659370,33864359,SourceToTarget
19659370,19486877,SourceToTarget
19659370,709828900,SourceToTarget
19659370,14707794,SourceToTarget
19659370,26607837,SourceToTarget
19659370,939946139029090304,SourceToTarget
19659370,3314775459,SourceToTarget
19659370,20131383,SourceToTarget
19659370,1023751696697028608,SourceToTarget
19659370,800707492346925056,SourceToTarget
19659370,17855686,SourceToTarget
19659370,1246201593755660288,SourceToTarget
19659370,82095610,SourceToTarget
19659370,1043211642182328320,SourceToTarget
19659370,841854020058677252,SourceToTarget
19659370,31442869,SourceToTarget
19659370,4786709654,SourceToTarget
19659370,2641476606,SourceToTarget
19659370,46350079,SourceToTarget
19659370,14492532,SourceToTarget
19659370,37788263,SourceToTarget
19659370,458079606,SourceToTarget
19659370,3442793834,SourceToTarget
19659370,467004982,SourceToTarget
19659370,321908821,SourceToTarget
19659370,388752038,SourceToTarget
19659370,153004670,SourceToTarget
19659370,17395999,SourceToTarget
19659370,1441673010,SourceToTarget
19659370,67815277,SourceToTarget
19659370,330151669,SourceToTarget
19659370,2922679556,SourceToTarget
19659370,313140358,SourceToTarget
19659370,116655482,SourceToTarget
19659370,8746072,SourceToTarget
19659370,1068486102930112514,SourceToTarget
19659370,14895163,SourceToTarget
19659370,19203768,SourceToTarget
19659370,16044272,SourceToTarget
19659370,2711212681,SourceToTarget
19659370,3158689771,SourceToTarget
19659370,134072288,SourceToTarget
19659370,263483174,SourceToTarget
19659370,63735508,SourceToTarget
19659370,508906511,SourceToTarget
19659370,33423759,SourceToTarget
19659370,1057715900,SourceToTarget
19659370,18485339,SourceToTarget
19659370,989251872107085824,SourceToTarget
19659370,108334890,SourceToTarget
19659370,2587163612,SourceToTarget
19659370,13235832,SourceToTarget
19659370,359622624,SourceToTarget
19659370,252988497,SourceToTarget
19659370,61111487,SourceToTarget
19659370,3008322017,SourceToTarget
19659370,19677123,SourceToTarget
19659370,1076178992036790272,SourceToTarget
19659370,831503418376146946,SourceToTarget
19659370,775449094739197953,SourceToTarget
19659370,2549047974,SourceToTarget
19659370,299394773,SourceToTarget
19659370,867297019160707072,SourceToTarget
19659370,41216797,SourceToTarget
19659370,1883425892,SourceToTarget
19659370,305236970,SourceToTarget
19659370,139811295,SourceToTarget
19659370,916364161415892992,SourceToTarget
19659370,1205609058,SourceToTarget
19659370,40090727,SourceToTarget
19659370,781676758932262912,SourceToTarget
19659370,1014199723031449600,SourceToTarget
19659370,15156540,SourceToTarget
19659370,2842839092,SourceToTarget
19659370,8220532,SourceToTarget
19659370,762501458,SourceToTarget
19659370,755733488851189760,SourceToTarget
19659370,1026754771087110144,SourceToTarget
19659370,12044602,SourceToTarget
19659370,2918846960,SourceToTarget
19659370,3150832239,SourceToTarget
19659370,598232506,SourceToTarget
19659370,1865461842,SourceToTarget
19659370,121881387,SourceToTarget
19659370,68784803,SourceToTarget
19659370,398092540,SourceToTarget
19659370,50374439,SourceToTarget
19659370,2240528131,SourceToTarget
19659370,221620566,SourceToTarget
19659370,5921452,SourceToTarget
19659370,177751401,SourceToTarget
19659370,2236856634,SourceToTarget
19659370,489677804,SourceToTarget
19659370,15808647,SourceToTarget
19659370,787149253302812672,SourceToTarget
19659370,2903681001,SourceToTarget
19659370,834609484781723648,SourceToTarget
19659370,830589635738816512,SourceToTarget
19659370,920382882413244417,SourceToTarget
19659370,12035282,SourceToTarget
19659370,3565816992,SourceToTarget
19659370,311340284,SourceToTarget
19659370,39237580,SourceToTarget
19659370,14622066,SourceToTarget
19659370,817382,SourceToTarget
19659370,14166306,SourceToTarget
19659370,265422963,SourceToTarget
19659370,572279177,SourceToTarget
19659370,3207393315,SourceToTarget
19659370,76336279,SourceToTarget
19659370,16976682,SourceToTarget
19659370,16596200,SourceToTarget
19659370,194399316,SourceToTarget
19659370,2312790332,SourceToTarget
19659370,3415205164,SourceToTarget
19659370,722242009,SourceToTarget
19659370,4901700861,SourceToTarget
19659370,109640788,SourceToTarget
19659370,1168,SourceToTarget
19659370,702932794947694592,SourceToTarget
19659370,19341622,SourceToTarget
19659370,59900894,SourceToTarget
19659370,2399290873,SourceToTarget
19659370,1303571503,SourceToTarget
19659370,2842558252,SourceToTarget
19659370,307912317,SourceToTarget
19659370,79703784,SourceToTarget
19659370,9533042,SourceToTarget
19659370,734735999029383168,SourceToTarget
19659370,28401365,SourceToTarget
19659370,36588310,SourceToTarget
19659370,71905822,SourceToTarget
19659370,2859068332,SourceToTarget
19659370,26976778,SourceToTarget
19659370,123093566,SourceToTarget
19659370,709543955126333440,SourceToTarget
19659370,8719472,SourceToTarget
19659370,20058825,SourceToTarget
19659370,1580058000,SourceToTarget
19659370,114773847,SourceToTarget
19659370,3841067114,SourceToTarget
19659370,2320791044,SourceToTarget
19659370,497181885,SourceToTarget
19659370,582161546,SourceToTarget
19659370,13920962,SourceToTarget
19659370,1408239470,SourceToTarget
19659370,1490398796,SourceToTarget
19659370,273003435,SourceToTarget
19659370,1244079788,SourceToTarget
19659370,18033550,SourceToTarget
19659370,129746032,SourceToTarget
19659370,781332157,SourceToTarget
19659370,16318928,SourceToTarget
19659370,17949156,SourceToTarget
19659370,14341416,SourceToTarget
19659370,2812873512,SourceToTarget
19659370,69870134,SourceToTarget
19659370,884180960,SourceToTarget
19659370,207770279,SourceToTarget
19659370,2523642978,SourceToTarget
19659370,1728795440,SourceToTarget
19659370,49976458,SourceToTarget
19659370,63859619,SourceToTarget
19659370,854581958,SourceToTarget
19659370,1376401838,SourceToTarget
19659370,2924669003,SourceToTarget
19659370,2717694091,SourceToTarget
19659370,4794104842,SourceToTarget
19659370,3620548396,SourceToTarget
19659370,15225375,SourceToTarget
19659370,4728720725,SourceToTarget
19659370,41572443,SourceToTarget
19659370,7111232,SourceToTarget
19659370,541117509,SourceToTarget
19659370,870968012,SourceToTarget
19659370,4329329968,SourceToTarget
19659370,288995692,SourceToTarget
19659370,59780450,SourceToTarget
19659370,46342393,SourceToTarget
19659370,164233384,SourceToTarget
19659370,118748199,SourceToTarget
19659370,266717381,SourceToTarget
19659370,3243283713,SourceToTarget
19659370,112882940,SourceToTarget
19659370,45321027,SourceToTarget
19659370,2916305152,SourceToTarget
19659370,19811190,SourceToTarget
19659370,2232721860,SourceToTarget
19659370,45303184,SourceToTarget
19659370,2676313880,SourceToTarget
19659370,179797676,SourceToTarget
19659370,3300677471,SourceToTarget
19659370,259906731,SourceToTarget
19659370,9541832,SourceToTarget
19659370,17455229,SourceToTarget
19659370,2520999920,SourceToTarget
19659370,3234931837,SourceToTarget
19659370,19659141,SourceToTarget
19659370,4484681,SourceToTarget
19659370,281950081,SourceToTarget
19659370,21991908,SourceToTarget
19659370,57246759,SourceToTarget
19659370,1643302016,SourceToTarget
19659370,2460368252,SourceToTarget
19659370,20436576,SourceToTarget
19659370,740216334,SourceToTarget
19659370,49438224,SourceToTarget
19659370,15002894,SourceToTarget
19659370,11010332,SourceToTarget
19659370,22398002,SourceToTarget
19659370,2322434384,SourceToTarget
19659370,44196397,SourceToTarget
19659370,5943622,SourceToTarget
19659370,115494880,SourceToTarget
19659370,534255106,SourceToTarget
19659370,2411276060,SourceToTarget
19659370,15056816,SourceToTarget
19659370,3107826244,SourceToTarget
19659370,2455929786,SourceToTarget
19659370,2444229696,SourceToTarget
19659370,5637652,SourceToTarget
19659370,183575679,SourceToTarget
19659370,25213966,SourceToTarget
19659370,402875257,SourceToTarget
19659370,47562075,SourceToTarget
19659370,94642927,SourceToTarget
19659370,43006345,SourceToTarget
19659370,1197369638,SourceToTarget
19659370,302013973,SourceToTarget
19659370,47319664,SourceToTarget
19659370,26014256,SourceToTarget
19659370,349172730,SourceToTarget
19659370,2810375782,SourceToTarget
19659370,221460294,SourceToTarget
19659370,553729228,SourceToTarget
19659370,50095170,SourceToTarget
19659370,57320656,SourceToTarget
19659370,11017332,SourceToTarget
19659370,2814432614,SourceToTarget
19659370,16895951,SourceToTarget
19659370,17514022,SourceToTarget
19659370,7905122,SourceToTarget
19659370,117539435,SourceToTarget
19659370,1252063705,SourceToTarget
19659370,133806972,SourceToTarget
19659370,8034682,SourceToTarget
19659370,74419325,SourceToTarget
19659370,15169938,SourceToTarget
19659370,1891806212,SourceToTarget
19659370,19073790,SourceToTarget
19659370,10587552,SourceToTarget
19659370,5848122,SourceToTarget
19659370,2221607978,SourceToTarget
19659370,263044687,SourceToTarget
19659370,44953355,SourceToTarget
19659370,140956562,SourceToTarget
19659370,14998112,SourceToTarget
19659370,10383162,SourceToTarget
19659370,6365342,SourceToTarget
19659370,1710656606,SourceToTarget
19659370,2502662672,SourceToTarget
19659370,1962172172,SourceToTarget
19659370,95196023,SourceToTarget
19659370,1227698863,SourceToTarget
19659370,28165790,SourceToTarget
19659370,469405173,SourceToTarget
19659370,36024756,SourceToTarget
19659370,15376357,SourceToTarget
19659370,476700973,SourceToTarget
19659370,507704346,SourceToTarget
19659370,307755344,SourceToTarget
19659370,2494212979,SourceToTarget
19659370,539296619,SourceToTarget
19659370,398500188,SourceToTarget
19659370,16976496,SourceToTarget
19659370,2230151202,SourceToTarget
19659370,1344951,SourceToTarget
19659370,1848037524,SourceToTarget
19659370,13982132,SourceToTarget
19659370,2329921,SourceToTarget
19659370,1551361069,SourceToTarget
19659370,1562518867,SourceToTarget
19659370,47725447,SourceToTarget
19659370,50393960,SourceToTarget
